lead_id,date,state
SOCIAL_000698,2023-05-10,NY
SOCIAL_000699,2023-05-10,PA
SOCIAL_000700,2023-05-10,VA
SOCIAL_000701,2023-05-10,MI
SOCIAL_000702,2023-05-10,CO
SOCIAL_000703,2023-05-10,WI
SOCIAL_000704,2023-05-11,AR
SOCIAL_000705,2023-05-11,IN
SOCIAL_000706,2023-05-11,CA
SOCIAL_000707,2023-05-12,FL
SOCIAL_000708,2023-05-12,AL
SOCIAL_000709,2023-05-12,CT
SOCIAL_000710,2023-05-12,TX
SOCIAL_000711,2023-05-12,AL
SOCIAL_000712,2023-05-13,MI
SOCIAL_000713,2023-05-13,AZ
SOCIAL_000714,2023-05-13,TX
SOCIAL_000715,2023-05-13,CA
SOCIAL_000716,2023-05-14,TX
SOCIAL_000717,2023-05-14,NJ
SOCIAL_000718,2023-05-14,IN
SOCIAL_000719,2023-05-14,IA
SOCIAL_000720,2023-05-14,MS
SOCIAL_000721,2023-05-14,VA
SOCIAL_000722,2023-05-15,MI
SOCIAL_000723,2023-05-15,CA
SOCIAL_000724,2023-05-15,FL
SOCIAL_000725,2023-05-15,MO
SOCIAL_000726,2023-05-15,MN
SOCIAL_000727,2023-05-15,MD
SOCIAL_000728,2023-05-15,NY
SOCIAL_000729,2023-05-15,CA
SOCIAL_000730,2023-05-15,IN
SOCIAL_000731,2023-05-15,CA
SOCIAL_000732,2023-05-15,TX
SOCIAL_000733,2023-05-16,PA
SOCIAL_000734,2023-05-17,VA
SOCIAL_000735,2023-05-17,MN
SOCIAL_000736,2023-05-17,MD
SOCIAL_000737,2023-05-17,IN
SOCIAL_000738,2023-05-17,CA
SOCIAL_000739,2023-05-17,PA
SOCIAL_000740,2023-05-17,PA
SOCIAL_000741,2023-05-17,OH
SOCIAL_000742,2023-05-18,AZ
SOCIAL_000743,2023-05-18,AZ
SOCIAL_000744,2023-05-18,AZ
SOCIAL_000745,2023-05-18,CO
SOCIAL_000746,2023-05-19,TN
SOCIAL_000747,2023-05-19,MN
SOCIAL_000748,2023-05-19,DE
SOCIAL_000749,2023-05-19,CA
SOCIAL_000750,2023-05-19,MS
SOCIAL_000751,2023-05-19,WA
SOCIAL_000752,2023-05-20,NJ
SOCIAL_000753,2023-05-20,MI
SOCIAL_000754,2023-05-21,KY
SOCIAL_000755,2023-05-21,FL
SOCIAL_000756,2023-05-21,OK
SOCIAL_000757,2023-05-21,FL
SOCIAL_000758,2023-05-22,MI
SOCIAL_000759,2023-05-22,CA
SOCIAL_000760,2023-05-22,MA
SOCIAL_000761,2023-05-22,CA
SOCIAL_000762,2023-05-22,NY
SOCIAL_000763,2023-05-22,MD
SOCIAL_000764,2023-05-22,IA
SOCIAL_000765,2023-05-23,CA
SOCIAL_000766,2023-05-23,CA
SOCIAL_000767,2023-05-23,NY
SOCIAL_000768,2023-05-23,PA
SOCIAL_000769,2023-05-23,ME
SOCIAL_000770,2023-05-23,AZ
SOCIAL_000771,2023-05-23,NY
SOCIAL_000772,2023-05-24,MO
SOCIAL_000773,2023-05-24,KY
SOCIAL_000774,2023-05-24,IA
SOCIAL_000775,2023-05-24,PA
SOCIAL_000776,2023-05-24,FL
SOCIAL_000777,2023-05-24,MI
SOCIAL_000778,2023-05-24,CT
SOCIAL_000779,2023-05-24,MN
SOCIAL_000780,2023-05-24,CA
SOCIAL_000781,2023-05-24,AR
SOCIAL_000782,2023-05-24,VA
SOCIAL_000783,2023-05-24,IL
SOCIAL_000784,2023-05-24,IN
SOCIAL_000785,2023-05-25,CA
SOCIAL_000786,2023-05-25,OR
SOCIAL_000787,2023-05-25,ME
SOCIAL_000788,2023-05-25,CA
SOCIAL_000789,2023-05-25,GA
SOCIAL_000790,2023-05-25,IN
SOCIAL_000791,2023-05-25,NC
SOCIAL_000792,2023-05-25,OR
SOCIAL_000793,2023-05-25,CO
SOCIAL_000794,2023-05-26,GA
SOCIAL_000795,2023-05-26,TN
SOCIAL_000796,2023-05-26,LA
SOCIAL_000797,2023-05-27,FL
SOCIAL_000798,2023-05-27,FL
SOCIAL_000799,2023-05-27,CO
SOCIAL_000800,2023-05-27,AZ
SOCIAL_000801,2023-05-27,NC
SOCIAL_000802,2023-05-27,OR
SOCIAL_000803,2023-05-28,OR
SOCIAL_000804,2023-05-28,IN
SOCIAL_000805,2023-05-28,NJ
SOCIAL_000806,2023-05-28,TX
SOCIAL_000807,2023-05-28,AL
SOCIAL_000808,2023-05-28,SC
SOCIAL_000809,2023-05-29,AR
SOCIAL_000810,2023-05-29,MD
SOCIAL_000811,2023-05-29,CA
SOCIAL_000812,2023-05-29,AL
SOCIAL_000813,2023-05-29,NY
SOCIAL_000814,2023-05-30,SC
SOCIAL_000815,2023-05-30,IL
SOCIAL_000816,2023-05-30,TX
SOCIAL_000817,2023-05-30,IN
SOCIAL_000818,2023-05-31,GA
SOCIAL_000819,2023-05-31,NC
SOCIAL_000820,2023-05-31,CA
SOCIAL_000821,2023-05-31,KS
SOCIAL_000822,2023-05-31,TX
SOCIAL_000823,2023-05-31,ND
SOCIAL_000824,2023-06-01,VA
SOCIAL_000825,2023-06-02,CA
SOCIAL_000826,2023-06-02,GA
SOCIAL_000827,2023-06-02,GA
SOCIAL_000828,2023-06-02,AR
SOCIAL_000829,2023-06-02,CA
SOCIAL_000830,2023-06-02,GA
SOCIAL_000831,2023-06-02,FL
SOCIAL_000832,2023-06-02,CA
SOCIAL_000833,2023-06-02,OH
SOCIAL_000834,2023-06-03,NY
SOCIAL_000835,2023-06-03,FL
SOCIAL_000836,2023-06-03,MA
SOCIAL_000837,2023-06-03,MA
SOCIAL_000838,2023-06-03,TX
SOCIAL_000839,2023-06-05,IN
SOCIAL_000840,2023-06-05,MT
SOCIAL_000841,2023-06-05,OK
SOCIAL_000842,2023-06-05,TX
SOCIAL_000843,2023-06-05,KY
SOCIAL_000844,2023-06-05,MO
SOCIAL_000845,2023-06-05,OH
SOCIAL_000846,2023-06-05,CT
SOCIAL_000847,2023-06-05,IN
SOCIAL_000848,2023-06-06,TX
SOCIAL_000849,2023-06-06,CA
SOCIAL_000850,2023-06-06,NJ
SOCIAL_000851,2023-06-06,KS
SOCIAL_000852,2023-06-06,IA
SOCIAL_000853,2023-06-06,NY
SOCIAL_000854,2023-06-06,PA
SOCIAL_000855,2023-06-06,ID
SOCIAL_000856,2023-06-07,TX
SOCIAL_000857,2023-06-07,GA
SOCIAL_000858,2023-06-07,TX
SOCIAL_000859,2023-06-07,NY
SOCIAL_000860,2023-06-07,AK
SOCIAL_000861,2023-06-07,FL
SOCIAL_000862,2023-06-07,MN
SOCIAL_000863,2023-06-07,OH
SOCIAL_000864,2023-06-07,NH
SOCIAL_000865,2023-06-08,CA
SOCIAL_000866,2023-06-08,HI
SOCIAL_000867,2023-06-08,TX
SOCIAL_000868,2023-06-08,MS
SOCIAL_000869,2023-06-08,TX
SOCIAL_000870,2023-06-08,NY
SOCIAL_000871,2023-06-08,IL
SOCIAL_000872,2023-06-09,TX
SOCIAL_000873,2023-06-09,WI
SOCIAL_000874,2023-06-09,OH
SOCIAL_000875,2023-06-09,NJ
SOCIAL_000876,2023-06-09,WI
SOCIAL_000877,2023-06-09,CA
SOCIAL_000878,2023-06-10,AZ
SOCIAL_000879,2023-06-10,TX
SOCIAL_000880,2023-06-10,TX
SOCIAL_000881,2023-06-10,UT
SOCIAL_000882,2023-06-11,TX
SOCIAL_000883,2023-06-11,IL
SOCIAL_000884,2023-06-11,TX
SOCIAL_000885,2023-06-11,IL
SOCIAL_000886,2023-06-11,WA
SOCIAL_000887,2023-06-12,CA
SOCIAL_000888,2023-06-12,KS
SOCIAL_000889,2023-06-12,FL
SOCIAL_000890,2023-06-12,MS
SOCIAL_000891,2023-06-12,IL
SOCIAL_000892,2023-06-13,MI
SOCIAL_000893,2023-06-13,VA
SOCIAL_000894,2023-06-13,NJ
SOCIAL_000895,2023-06-13,CA
SOCIAL_000896,2023-06-13,CA
SOCIAL_000897,2023-06-13,MI
SOCIAL_000898,2023-06-13,MI
SOCIAL_000899,2023-06-13,IA
SOCIAL_000900,2023-06-14,FL
SOCIAL_000901,2023-06-14,WA
SOCIAL_000902,2023-06-14,FL
SOCIAL_000903,2023-06-14,MO
SOCIAL_000904,2023-06-14,GA
SOCIAL_000905,2023-06-14,GA
SOCIAL_000906,2023-06-14,PA
SOCIAL_000907,2023-06-15,NC
SOCIAL_000908,2023-06-15,AZ
SOCIAL_000909,2023-06-15,AZ
SOCIAL_000910,2023-06-15,KS
SOCIAL_000911,2023-06-15,UT
SOCIAL_000912,2023-06-16,IL
SOCIAL_000913,2023-06-16,TX
SOCIAL_000914,2023-06-16,IL
SOCIAL_000915,2023-06-16,TX
SOCIAL_000916,2023-06-16,FL
SOCIAL_000917,2023-06-16,TX
SOCIAL_000918,2023-06-16,IL
SOCIAL_000919,2023-06-16,TX
SOCIAL_000920,2023-06-16,AZ
SOCIAL_000921,2023-06-17,UT
SOCIAL_000922,2023-06-17,FL
SOCIAL_000923,2023-06-17,NJ
SOCIAL_000924,2023-06-17,TX
SOCIAL_000925,2023-06-18,OH
SOCIAL_000926,2023-06-18,MA
SOCIAL_000927,2023-06-18,NY
SOCIAL_000928,2023-06-19,IL
SOCIAL_000929,2023-06-19,TX
SOCIAL_000930,2023-06-19,CA
SOCIAL_000931,2023-06-19,CA
SOCIAL_000932,2023-06-19,KY
SOCIAL_000933,2023-06-20,OK
SOCIAL_000934,2023-06-20,FL
SOCIAL_000935,2023-06-20,PA
SOCIAL_000936,2023-06-21,MI
SOCIAL_000937,2023-06-21,MO
SOCIAL_000938,2023-06-21,OH
SOCIAL_000939,2023-06-21,CA
SOCIAL_000940,2023-06-21,NC
SOCIAL_000941,2023-06-21,IL
SOCIAL_000942,2023-06-21,VA
SOCIAL_000943,2023-06-21,NY
SOCIAL_000944,2023-06-22,IL
SOCIAL_000945,2023-06-22,CO
SOCIAL_000946,2023-06-22,CT
SOCIAL_000947,2023-06-22,NJ
SOCIAL_000948,2023-06-22,TX
SOCIAL_000949,2023-06-22,OH
SOCIAL_000950,2023-06-22,NY
SOCIAL_000951,2023-06-22,OK
SOCIAL_000952,2023-06-23,WI
SOCIAL_000953,2023-06-23,TN
SOCIAL_000954,2023-06-23,NV
SOCIAL_000955,2023-06-23,FL
SOCIAL_000956,2023-06-25,VA
SOCIAL_000957,2023-06-25,GA
SOCIAL_000958,2023-06-25,AR
SOCIAL_000959,2023-06-25,PA
SOCIAL_000960,2023-06-25,TN
SOCIAL_000961,2023-06-25,TN
SOCIAL_000962,2023-06-25,UT
SOCIAL_000963,2023-06-26,NE
SOCIAL_000964,2023-06-26,CA
SOCIAL_000965,2023-06-26,CA
SOCIAL_000966,2023-06-26,CA
SOCIAL_000967,2023-06-26,NC
SOCIAL_000968,2023-06-27,FL
SOCIAL_000969,2023-06-27,CA
SOCIAL_000970,2023-06-27,FL
SOCIAL_000971,2023-06-27,MN
SOCIAL_000972,2023-06-27,NY
SOCIAL_000973,2023-06-27,TX
SOCIAL_000974,2023-06-28,PA
SOCIAL_000975,2023-06-29,MN
SOCIAL_000976,2023-06-29,NY
SOCIAL_000977,2023-06-29,FL
SOCIAL_000978,2023-06-29,TX
SOCIAL_000979,2023-06-29,NC
SOCIAL_000980,2023-06-29,NY
SOCIAL_000981,2023-06-30,MI
SOCIAL_000982,2023-06-30,GA
SOCIAL_000983,2023-06-30,UT
SOCIAL_000984,2023-06-30,WI
SOCIAL_000985,2023-06-30,NJ
SOCIAL_000986,2023-07-01,OR
SOCIAL_000987,2023-07-01,FL
SOCIAL_000988,2023-07-01,IL
SOCIAL_000989,2023-07-01,PA
SOCIAL_000990,2023-07-01,FL
SOCIAL_000991,2023-07-02,PA
SOCIAL_000992,2023-07-02,MO
SOCIAL_000993,2023-07-02,NC
SOCIAL_000994,2023-07-03,MN
SOCIAL_000995,2023-07-03,FL
SOCIAL_000996,2023-07-03,CA
SOCIAL_000997,2023-07-03,CA
SOCIAL_000998,2023-07-04,NY
SOCIAL_000999,2023-07-04,KY
SOCIAL_001000,2023-07-04,GA
SOCIAL_001001,2023-07-04,GA
SOCIAL_001002,2023-07-04,CA
SOCIAL_001003,2023-07-04,FL
SOCIAL_001004,2023-07-05,CA
SOCIAL_001005,2023-07-05,AR
SOCIAL_001006,2023-07-05,CA
SOCIAL_001007,2023-07-05,TN
SOCIAL_001008,2023-07-05,CA
SOCIAL_001009,2023-07-05,RI
SOCIAL_001010,2023-07-05,NY
SOCIAL_001011,2023-07-05,TN
SOCIAL_001012,2023-07-05,FL
SOCIAL_001013,2023-07-05,PA
SOCIAL_001014,2023-07-06,MA
SOCIAL_001015,2023-07-06,WI
SOCIAL_001016,2023-07-06,MD
SOCIAL_001017,2023-07-06,FL
SOCIAL_001018,2023-07-06,MO
SOCIAL_001019,2023-07-06,AZ
SOCIAL_001020,2023-07-07,FL
SOCIAL_001021,2023-07-07,IL
SOCIAL_001022,2023-07-07,NY
SOCIAL_001023,2023-07-07,FL
SOCIAL_001024,2023-07-07,TX
SOCIAL_001025,2023-07-07,MA
SOCIAL_001026,2023-07-07,TX
SOCIAL_001027,2023-07-07,ID
SOCIAL_001028,2023-07-07,AR
SOCIAL_001029,2023-07-07,MN
SOCIAL_001030,2023-07-07,WA
SOCIAL_001031,2023-07-07,FL
SOCIAL_001032,2023-07-08,CA
SOCIAL_001033,2023-07-08,CA
SOCIAL_001034,2023-07-08,PA
SOCIAL_001035,2023-07-08,CA
SOCIAL_001036,2023-07-09,MD
SOCIAL_001037,2023-07-09,FL
SOCIAL_001038,2023-07-09,MS
SOCIAL_001039,2023-07-09,SD
SOCIAL_001040,2023-07-09,OH
SOCIAL_001041,2023-07-10,NY
SOCIAL_001042,2023-07-10,KY
SOCIAL_001043,2023-07-10,FL
SOCIAL_001044,2023-07-10,TX
SOCIAL_001045,2023-07-10,IN
SOCIAL_001046,2023-07-11,OH
SOCIAL_001047,2023-07-11,IL
SOCIAL_001048,2023-07-11,CT
SOCIAL_001049,2023-07-11,AZ
SOCIAL_001050,2023-07-11,GA
SOCIAL_001051,2023-07-12,IN
SOCIAL_001052,2023-07-12,NY
SOCIAL_001053,2023-07-12,LA
SOCIAL_001054,2023-07-12,KY
SOCIAL_001055,2023-07-12,TX
SOCIAL_001056,2023-07-12,TX
SOCIAL_001057,2023-07-13,IA
SOCIAL_001058,2023-07-13,WI
SOCIAL_001059,2023-07-13,MO
SOCIAL_001060,2023-07-13,NY
SOCIAL_001061,2023-07-13,CA
SOCIAL_001062,2023-07-13,WY
SOCIAL_001063,2023-07-13,NJ
SOCIAL_001064,2023-07-13,NJ
SOCIAL_001065,2023-07-13,FL
SOCIAL_001066,2023-07-13,TX
SOCIAL_001067,2023-07-13,GA
SOCIAL_001068,2023-07-13,ND
SOCIAL_001069,2023-07-14,IL
SOCIAL_001070,2023-07-14,ME
SOCIAL_001071,2023-07-14,CO
SOCIAL_001072,2023-07-14,GA
SOCIAL_001073,2023-07-14,FL
SOCIAL_001074,2023-07-14,WI
SOCIAL_001075,2023-07-15,GA
SOCIAL_001076,2023-07-15,FL
SOCIAL_001077,2023-07-15,GA
SOCIAL_001078,2023-07-15,TX
SOCIAL_001079,2023-07-15,CA
SOCIAL_001080,2023-07-15,CA
SOCIAL_001081,2023-07-15,OH
SOCIAL_001082,2023-07-15,OH
SOCIAL_001083,2023-07-16,IN
SOCIAL_001084,2023-07-16,NY
SOCIAL_001085,2023-07-16,FL
SOCIAL_001086,2023-07-16,NM
SOCIAL_001087,2023-07-17,HI
SOCIAL_001088,2023-07-17,GA
SOCIAL_001089,2023-07-17,IN
SOCIAL_001090,2023-07-17,MO
SOCIAL_001091,2023-07-17,IN
SOCIAL_001092,2023-07-17,NY
SOCIAL_001093,2023-07-18,AZ
SOCIAL_001094,2023-07-18,MD
SOCIAL_001095,2023-07-18,CT
SOCIAL_001096,2023-07-18,NY
SOCIAL_001097,2023-07-18,CA
SOCIAL_001098,2023-07-18,TX
SOCIAL_001099,2023-07-18,OK
SOCIAL_001100,2023-07-19,CT
SOCIAL_001101,2023-07-19,TX
SOCIAL_001102,2023-07-19,IL
SOCIAL_001103,2023-07-19,NV
SOCIAL_001104,2023-07-19,TX
SOCIAL_001105,2023-07-19,LA
SOCIAL_001106,2023-07-19,CA
SOCIAL_001107,2023-07-19,AZ
SOCIAL_001108,2023-07-19,VA
SOCIAL_001109,2023-07-19,VA
SOCIAL_001110,2023-07-19,NH
SOCIAL_001111,2023-07-20,FL
SOCIAL_001112,2023-07-20,NY
SOCIAL_001113,2023-07-20,KY
SOCIAL_001114,2023-07-20,GA
SOCIAL_001115,2023-07-20,KS
SOCIAL_001116,2023-07-20,MI
SOCIAL_001117,2023-07-20,IN
SOCIAL_001118,2023-07-20,NY
SOCIAL_001119,2023-07-21,OH
SOCIAL_001120,2023-07-21,FL
SOCIAL_001121,2023-07-21,CO
SOCIAL_001122,2023-07-21,PA
SOCIAL_001123,2023-07-21,IL
SOCIAL_001124,2023-07-21,KS
SOCIAL_001125,2023-07-21,TX
SOCIAL_001126,2023-07-21,FL
SOCIAL_001127,2023-07-21,FL
SOCIAL_001128,2023-07-21,CA
SOCIAL_001129,2023-07-22,CA
SOCIAL_001130,2023-07-22,FL
SOCIAL_001131,2023-07-22,TX
SOCIAL_001132,2023-07-22,TX
SOCIAL_001133,2023-07-22,PA
SOCIAL_001134,2023-07-23,NC
SOCIAL_001135,2023-07-23,CT
SOCIAL_001136,2023-07-23,KY
SOCIAL_001137,2023-07-23,VA
SOCIAL_001138,2023-07-24,CA
SOCIAL_001139,2023-07-24,WI
SOCIAL_001140,2023-07-24,FL
SOCIAL_001141,2023-07-24,IL
SOCIAL_001142,2023-07-24,CA
SOCIAL_001143,2023-07-25,WI
SOCIAL_001144,2023-07-25,IN
SOCIAL_001145,2023-07-25,FL
SOCIAL_001146,2023-07-25,IN
SOCIAL_001147,2023-07-25,MA
SOCIAL_001148,2023-07-25,MI
SOCIAL_001149,2023-07-25,NV
SOCIAL_001150,2023-07-25,KS
SOCIAL_001151,2023-07-25,IL
SOCIAL_001152,2023-07-25,AR
SOCIAL_001153,2023-07-25,MN
SOCIAL_001154,2023-07-25,FL
SOCIAL_001155,2023-07-26,WA
SOCIAL_001156,2023-07-26,OH
SOCIAL_001157,2023-07-26,IA
SOCIAL_001158,2023-07-26,GA
SOCIAL_001159,2023-07-27,NC
SOCIAL_001160,2023-07-27,TX
SOCIAL_001161,2023-07-27,AR
SOCIAL_001162,2023-07-27,FL
SOCIAL_001163,2023-07-27,PA
SOCIAL_001164,2023-07-27,WI
SOCIAL_001165,2023-07-27,KY
SOCIAL_001166,2023-07-27,IN
SOCIAL_001167,2023-07-28,RI
SOCIAL_001168,2023-07-28,KY
SOCIAL_001169,2023-07-28,WA
SOCIAL_001170,2023-07-29,PA
SOCIAL_001171,2023-07-29,WI
SOCIAL_001172,2023-07-31,CA
SOCIAL_001173,2023-07-31,WA
SOCIAL_001174,2023-07-31,GA
SOCIAL_001175,2023-07-31,CO
SOCIAL_001176,2023-08-01,IL
SOCIAL_001177,2023-08-01,CO
SOCIAL_001178,2023-08-01,FL
SOCIAL_001179,2023-08-01,MA
SOCIAL_001180,2023-08-01,CA
SOCIAL_001181,2023-08-01,AL
SOCIAL_001182,2023-08-02,NY
SOCIAL_001183,2023-08-02,TX
SOCIAL_001184,2023-08-02,AL
SOCIAL_001185,2023-08-02,MD
SOCIAL_001186,2023-08-02,FL
SOCIAL_001187,2023-08-02,UT
SOCIAL_001188,2023-08-02,KS
SOCIAL_001189,2023-08-02,CA
SOCIAL_001190,2023-08-02,AL
SOCIAL_001191,2023-08-03,SC
SOCIAL_001192,2023-08-03,CA
SOCIAL_001193,2023-08-03,GA
SOCIAL_001194,2023-08-03,AR
SOCIAL_001195,2023-08-03,MS
SOCIAL_001196,2023-08-03,IN
SOCIAL_001197,2023-08-03,NJ
SOCIAL_001198,2023-08-03,MO
SOCIAL_001199,2023-08-04,FL
SOCIAL_001200,2023-08-04,NY
SOCIAL_001201,2023-08-04,MI
SOCIAL_001202,2023-08-04,VT
SOCIAL_001203,2023-08-04,NY
SOCIAL_001204,2023-08-04,IN
SOCIAL_001205,2023-08-05,CA
SOCIAL_001206,2023-08-05,NY
SOCIAL_001207,2023-08-05,NH
SOCIAL_001208,2023-08-05,CA
SOCIAL_001209,2023-08-05,TX
SOCIAL_001210,2023-08-06,MI
SOCIAL_001211,2023-08-06,OK
SOCIAL_001212,2023-08-06,TX
SOCIAL_001213,2023-08-06,PA
SOCIAL_001214,2023-08-06,NY
SOCIAL_001215,2023-08-06,VA
SOCIAL_001216,2023-08-07,WI
SOCIAL_001217,2023-08-07,PA
SOCIAL_001218,2023-08-07,PA
SOCIAL_001219,2023-08-07,FL
SOCIAL_001220,2023-08-07,IN
SOCIAL_001221,2023-08-07,NC
SOCIAL_001222,2023-08-07,KY
SOCIAL_001223,2023-08-07,NY
SOCIAL_001224,2023-08-08,CA
SOCIAL_001225,2023-08-08,MA
SOCIAL_001226,2023-08-08,TX
SOCIAL_001227,2023-08-08,WI
SOCIAL_001228,2023-08-08,NY
SOCIAL_001229,2023-08-08,AZ
SOCIAL_001230,2023-08-08,CA
SOCIAL_001231,2023-08-08,GA
SOCIAL_001232,2023-08-08,CA
SOCIAL_001233,2023-08-08,AZ
SOCIAL_001234,2023-08-09,VA
SOCIAL_001235,2023-08-09,IA
SOCIAL_001236,2023-08-09,NJ
SOCIAL_001237,2023-08-09,UT
SOCIAL_001238,2023-08-09,MD
SOCIAL_001239,2023-08-09,IL
SOCIAL_001240,2023-08-09,CA
SOCIAL_001241,2023-08-10,HI
SOCIAL_001242,2023-08-11,TX
SOCIAL_001243,2023-08-11,TX
SOCIAL_001244,2023-08-11,NY
SOCIAL_001245,2023-08-11,CO
SOCIAL_001246,2023-08-11,MO
SOCIAL_001247,2023-08-11,TX
SOCIAL_001248,2023-08-12,GA
SOCIAL_001249,2023-08-12,GA
SOCIAL_001250,2023-08-12,ND
SOCIAL_001251,2023-08-12,SC
SOCIAL_001252,2023-08-12,KS
SOCIAL_001253,2023-08-12,FL
SOCIAL_001254,2023-08-12,GA
SOCIAL_001255,2023-08-13,PA
SOCIAL_001256,2023-08-13,NC
SOCIAL_001257,2023-08-14,TX
SOCIAL_001258,2023-08-14,CA
SOCIAL_001259,2023-08-14,FL
SOCIAL_001260,2023-08-14,CA
SOCIAL_001261,2023-08-15,TX
SOCIAL_001262,2023-08-15,OK
SOCIAL_001263,2023-08-15,CA
SOCIAL_001264,2023-08-15,FL
SOCIAL_001265,2023-08-15,TN
SOCIAL_001266,2023-08-15,CA
SOCIAL_001267,2023-08-15,AR
SOCIAL_001268,2023-08-15,CA
SOCIAL_001269,2023-08-15,ME
SOCIAL_001270,2023-08-15,CA
SOCIAL_001271,2023-08-16,IL
SOCIAL_001272,2023-08-16,FL
SOCIAL_001273,2023-08-16,MN
SOCIAL_001274,2023-08-16,TX
SOCIAL_001275,2023-08-16,OK
SOCIAL_001276,2023-08-16,PA
SOCIAL_001277,2023-08-16,IL
SOCIAL_001278,2023-08-16,FL
SOCIAL_001279,2023-08-17,MA
SOCIAL_001280,2023-08-17,ND
SOCIAL_001281,2023-08-17,FL
SOCIAL_001282,2023-08-17,UT
SOCIAL_001283,2023-08-17,CA
SOCIAL_001284,2023-08-18,CA
SOCIAL_001285,2023-08-18,VA
SOCIAL_001286,2023-08-18,TN
SOCIAL_001287,2023-08-18,IL
SOCIAL_001288,2023-08-18,CA
SOCIAL_001289,2023-08-19,CA
SOCIAL_001290,2023-08-19,OK
SOCIAL_001291,2023-08-19,ND
SOCIAL_001292,2023-08-20,AZ
SOCIAL_001293,2023-08-20,OH
SOCIAL_001294,2023-08-20,TX
SOCIAL_001295,2023-08-20,LA
SOCIAL_001296,2023-08-20,GA
SOCIAL_001297,2023-08-20,MO
SOCIAL_001298,2023-08-21,FL
SOCIAL_001299,2023-08-21,TX
SOCIAL_001300,2023-08-22,TX
SOCIAL_001301,2023-08-22,VA
SOCIAL_001302,2023-08-22,AR
SOCIAL_001303,2023-08-22,IN
SOCIAL_001304,2023-08-22,AZ
SOCIAL_001305,2023-08-22,NV
SOCIAL_001306,2023-08-22,TX
SOCIAL_001307,2023-08-22,OH
SOCIAL_001308,2023-08-22,FL
SOCIAL_001309,2023-08-22,NY
SOCIAL_001310,2023-08-22,GA
SOCIAL_001311,2023-08-23,OH
SOCIAL_001312,2023-08-23,AL
SOCIAL_001313,2023-08-23,AZ
SOCIAL_001314,2023-08-23,GA
SOCIAL_001315,2023-08-24,OH
SOCIAL_001316,2023-08-24,CT
SOCIAL_001317,2023-08-24,MA
SOCIAL_001318,2023-08-24,MO
SOCIAL_001319,2023-08-24,MD
SOCIAL_001320,2023-08-24,GA
SOCIAL_001321,2023-08-25,LA
SOCIAL_001322,2023-08-25,TX
SOCIAL_001323,2023-08-25,GA
SOCIAL_001324,2023-08-25,TX
SOCIAL_001325,2023-08-25,OR
SOCIAL_001326,2023-08-26,NY
SOCIAL_001327,2023-08-26,NC
SOCIAL_001328,2023-08-27,MS
SOCIAL_001329,2023-08-27,IA
SOCIAL_001330,2023-08-27,CT
SOCIAL_001331,2023-08-27,OH
SOCIAL_001332,2023-08-27,MI
SOCIAL_001333,2023-08-28,OH
SOCIAL_001334,2023-08-28,TX
SOCIAL_001335,2023-08-28,NY
SOCIAL_001336,2023-08-28,CA
SOCIAL_001337,2023-08-28,NC
SOCIAL_001338,2023-08-28,NY
SOCIAL_001339,2023-08-28,TX
SOCIAL_001340,2023-08-29,NY
SOCIAL_001341,2023-08-29,CA
SOCIAL_001342,2023-08-29,LA
SOCIAL_001343,2023-08-30,VA
SOCIAL_001344,2023-08-30,NY
SOCIAL_001345,2023-08-30,KS
SOCIAL_001346,2023-08-31,TN
SOCIAL_001347,2023-08-31,KS
SOCIAL_001348,2023-09-01,NY
SOCIAL_001349,2023-09-01,SC
SOCIAL_001350,2023-09-01,CA
SOCIAL_001351,2023-09-01,MD
SOCIAL_001352,2023-09-01,AZ
SOCIAL_001353,2023-09-01,CA
SOCIAL_001354,2023-09-01,WA
SOCIAL_001355,2023-09-01,NY
SOCIAL_001356,2023-09-01,SD
SOCIAL_001357,2023-09-01,KY
SOCIAL_001358,2023-09-01,MA
SOCIAL_001359,2023-09-02,IL
SOCIAL_001360,2023-09-02,MI
SOCIAL_001361,2023-09-02,TN
SOCIAL_001362,2023-09-02,OR
SOCIAL_001363,2023-09-02,CA
SOCIAL_001364,2023-09-02,NJ
SOCIAL_001365,2023-09-03,OH
SOCIAL_001366,2023-09-03,NV
SOCIAL_001367,2023-09-03,OR
SOCIAL_001368,2023-09-03,CA
SOCIAL_001369,2023-09-04,OH
SOCIAL_001370,2023-09-04,VA
SOCIAL_001371,2023-09-04,IL
SOCIAL_001372,2023-09-04,CA
SOCIAL_001373,2023-09-05,TX
SOCIAL_001374,2023-09-05,OH
SOCIAL_001375,2023-09-05,PA
SOCIAL_001376,2023-09-05,NY
SOCIAL_001377,2023-09-05,NC
SOCIAL_001378,2023-09-05,OK
SOCIAL_001379,2023-09-05,CA
SOCIAL_001380,2023-09-05,KS
SOCIAL_001381,2023-09-05,MI
SOCIAL_001382,2023-09-05,TN
SOCIAL_001383,2023-09-05,AR
SOCIAL_001384,2023-09-06,CO
SOCIAL_001385,2023-09-06,NV
SOCIAL_001386,2023-09-06,VA
SOCIAL_001387,2023-09-07,NY
SOCIAL_001388,2023-09-07,NY
SOCIAL_001389,2023-09-07,AR
SOCIAL_001390,2023-09-07,WI
SOCIAL_001391,2023-09-07,IL
SOCIAL_001392,2023-09-07,MI
SOCIAL_001393,2023-09-07,TX
SOCIAL_001394,2023-09-07,MI
