date,spend,impressions,clicks,leads,cpl
2024-09-26,326.8,27401,110,9,36.31
2024-09-27,219.77,25137,52,5,43.95
2024-09-28,64.83,5596,16,2,32.41
2024-09-29,165.94,14589,55,5,33.19
2024-09-30,96.49,10202,37,3,32.16
2024-10-01,233.7,23397,57,6,38.95
2024-10-02,223.13,22012,80,8,27.89
2024-10-03,219.43,28355,97,7,31.35
2024-10-04,201.01,24840,67,7,28.72
2024-10-05,114.36,10986,38,4,28.59
2024-10-06,85.9,9101,24,3,28.63
2024-10-07,302.67,27959,91,7,43.24
2024-10-08,201.43,21609,112,8,25.18
2024-10-09,294.0,39882,110,8,36.75
2024-10-10,103.03,15142,37,4,25.76
2024-10-11,63.43,5533,23,2,31.71
2024-10-12,237.56,32196,62,6,39.59
2024-10-13,289.09,31031,100,9,32.12
2024-10-14,73.53,6473,29,2,36.77
2024-10-15,169.27,22936,69,6,28.21
2024-10-16,178.27,25361,58,5,35.65
2024-10-17,286.53,41234,103,7,40.93
2024-10-18,383.29,51282,101,9,42.59
2024-10-19,106.27,12138,28,3,35.42
2024-10-20,158.01,17736,57,5,31.6
2024-10-21,306.49,43564,87,10,30.65
2024-10-22,309.07,44199,108,8,38.63
2024-10-23,314.97,33107,91,8,39.37
2024-10-24,172.86,22445,54,5,34.57
2024-10-25,258.23,25774,90,7,36.89
2024-10-26,156.29,20377,53,6,26.05
2024-10-27,0.0,0,0,0,0.0
2024-10-28,259.13,26101,70,8,32.39
2024-10-29,213.37,20876,90,7,30.48
2024-10-30,208.3,22899,84,7,29.76
2024-10-31,357.66,47478,112,10,35.77
2024-11-01,152.68,16098,51,5,30.54
2024-11-02,185.15,27142,63,6,30.86
2024-11-03,64.75,6675,24,2,32.38
2024-11-04,543.63,81504,164,13,41.82
2024-11-05,240.72,32668,53,6,40.12
2024-11-06,316.83,43973,121,9,35.2
2024-11-07,285.87,36639,91,8,35.73
2024-11-08,177.42,24416,102,7,25.35
2024-11-09,174.82,16854,45,5,34.96
2024-11-10,118.98,12725,47,4,29.75
2024-11-11,259.23,34030,79,7,37.03
2024-11-12,180.79,26153,60,6,30.13
2024-11-13,130.43,13728,48,4,32.61
2024-11-14,250.82,23306,105,8,31.35
2024-11-15,362.37,49191,93,8,45.3
2024-11-16,128.35,16722,73,5,25.67
2024-11-17,133.47,15753,39,4,33.37
2024-11-18,277.95,30611,110,10,27.79
2024-11-19,212.12,20146,70,7,30.3
2024-11-20,218.96,26650,70,5,43.79
2024-11-21,266.69,29814,89,8,33.34
2024-11-22,285.58,28596,98,8,35.7
2024-11-23,108.67,14354,36,3,36.22
2024-11-24,109.31,11623,33,4,27.33
2024-11-25,338.25,39547,137,10,33.83
2024-11-26,165.19,18768,86,6,27.53
2024-11-27,289.55,31570,109,9,32.17
2024-11-28,203.6,22254,53,5,40.72
2024-11-29,272.44,22338,135,10,27.24
2024-11-30,171.87,20662,51,5,34.37
2024-12-01,222.43,20709,67,7,31.78
2024-12-02,277.42,31860,121,9,30.82
2024-12-03,170.63,16624,46,4,42.66
2024-12-04,347.47,47792,86,10,34.75
2024-12-05,156.07,15641,41,4,39.02
2024-12-06,141.42,14901,59,4,35.35
2024-12-07,210.99,25721,54,5,42.2
2024-12-08,147.07,13661,32,4,36.77
2024-12-09,351.86,28732,107,9,39.1
2024-12-10,83.33,9354,21,2,41.67
2024-12-11,253.94,37328,149,10,25.39
2024-12-12,168.45,18792,49,4,42.11
2024-12-13,169.71,23562,57,5,33.94
2024-12-14,0.0,0,0,0,0.0
2024-12-15,109.57,8950,40,3,36.52
2024-12-16,58.39,5837,28,2,29.2
2024-12-17,326.09,43959,111,8,40.76
2024-12-18,241.72,19457,72,6,40.29
2024-12-19,133.25,19673,44,4,33.31
2024-12-20,83.0,8664,32,3,27.67
2024-12-21,144.94,18776,65,6,24.16
2024-12-22,214.94,20768,64,7,30.71
2024-12-23,212.64,21475,77,6,35.44
2024-12-24,107.96,14425,57,4,26.99
2024-12-25,117.36,17061,32,4,29.34
2024-12-26,290.39,38111,103,8,36.3
2024-12-27,217.9,19389,82,6,36.32
2024-12-28,248.1,25722,89,8,31.01
2024-12-29,264.12,24532,78,7,37.73
2024-12-30,186.93,26406,40,5,37.39
2024-12-31,128.13,15080,56,4,32.03
2025-01-01,264.64,24078,102,7,37.81
2025-01-02,412.91,59104,155,13,31.76
2025-01-03,212.47,27138,67,7,30.35
2025-01-04,0.0,0,0,0,0.0
2025-01-05,41.08,3605,12,1,41.08
2025-01-06,86.55,9645,33,3,28.85
2025-01-07,169.49,13577,73,6,28.25
2025-01-08,138.9,16039,52,5,27.78
2025-01-09,389.95,37384,140,10,39.0
2025-01-10,89.91,8085,32,3,29.97
2025-01-11,199.78,25967,57,5,39.96
2025-01-12,295.31,43564,82,10,29.53
2025-01-13,95.32,7793,24,3,31.77
2025-01-14,102.2,11975,37,3,34.07
2025-01-15,254.01,30637,97,8,31.75
2025-01-16,104.07,11022,41,3,34.69
2025-01-17,259.89,29762,108,10,25.99
2025-01-18,178.93,21443,71,6,29.82
2025-01-19,204.4,19569,50,5,40.88
2025-01-20,344.22,48300,81,8,43.03
2025-01-21,122.73,14201,24,3,40.91
2025-01-22,379.48,43651,98,9,42.16
2025-01-23,345.25,32028,117,9,38.36
2025-01-24,37.87,3847,12,1,37.87
2025-01-25,280.61,30814,91,9,31.18
2025-01-26,60.73,5188,17,2,30.37
2025-01-27,198.37,17189,64,7,28.34
2025-01-28,94.97,12269,38,3,31.66
2025-01-29,222.64,22474,118,9,24.74
2025-01-30,88.63,12453,40,3,29.54
2025-01-31,254.39,37987,83,7,36.34
2025-02-01,55.95,8140,27,2,27.98
2025-02-02,161.91,20258,43,5,32.38
2025-02-03,161.06,22363,70,5,32.21
2025-02-04,393.59,35103,129,9,43.73
2025-02-05,363.96,44053,83,10,36.4
2025-02-06,269.86,33100,98,8,33.73
2025-02-07,143.97,21167,47,5,28.79
2025-02-08,71.68,6324,26,2,35.84
2025-02-09,0.0,0,0,0,0.0
2025-02-10,206.73,28862,71,7,29.53
2025-02-11,256.96,29264,58,7,36.71
2025-02-12,50.56,4482,27,2,25.28
2025-02-13,274.33,34284,91,8,34.29
2025-02-14,194.87,19009,64,7,27.84
2025-02-15,86.37,7014,44,3,28.79
2025-02-16,85.34,7042,41,3,28.45
2025-02-17,251.48,31772,71,6,41.91
2025-02-18,103.78,11569,33,3,34.59
2025-02-19,250.47,29667,66,7,35.78
2025-02-20,229.18,32322,90,7,32.74
2025-02-21,184.8,24491,70,5,36.96
2025-02-22,194.88,20984,55,6,32.48
2025-02-23,222.96,25491,109,8,27.87
2025-02-24,29.13,4261,10,1,29.13
2025-02-25,0.0,0,0,0,0.0
2025-02-26,116.55,11936,54,4,29.14
2025-02-27,87.19,9929,39,3,29.06
2025-02-28,255.26,27193,89,6,42.54
2025-03-01,91.28,7671,29,3,30.43
2025-03-02,248.19,37150,76,7,35.46
2025-03-03,367.28,37296,130,9,40.81
2025-03-04,123.85,16430,59,4,30.96
2025-03-05,251.2,37650,67,7,35.89
2025-03-06,201.95,19451,71,5,40.39
2025-03-07,177.98,17217,48,5,35.6
2025-03-08,209.37,21176,94,7,29.91
2025-03-09,374.4,44935,125,10,37.44
2025-03-10,177.84,19249,55,6,29.64
2025-03-11,168.96,19457,90,7,24.14
2025-03-12,167.94,15405,44,4,41.98
2025-03-13,136.47,18782,43,4,34.12
2025-03-14,179.04,24001,71,6,29.84
2025-03-15,115.12,14238,38,3,38.37
2025-03-16,260.93,38518,129,9,28.99
2025-03-17,356.14,46072,105,11,32.38
2025-03-18,186.5,16084,66,5,37.3
2025-03-19,214.59,20330,79,8,26.82
2025-03-20,219.42,22669,102,7,31.35
2025-03-21,178.67,18311,73,6,29.78
2025-03-22,102.08,8912,54,4,25.52
2025-03-23,94.72,12092,38,4,23.68
2025-03-24,102.59,9619,53,4,25.65
2025-03-25,164.85,15335,62,6,27.48
2025-03-26,240.23,21037,105,10,24.02
2025-03-27,288.8,25100,141,11,26.25
2025-03-28,247.2,34956,94,8,30.9
2025-03-29,111.18,16568,27,3,37.06
2025-03-30,359.44,31505,71,8,44.93
2025-03-31,98.34,10888,33,3,32.78
2025-04-01,183.08,18264,87,6,30.51
2025-04-02,324.17,33076,99,10,32.42
2025-04-03,342.08,50937,108,10,34.21
2025-04-04,215.41,31873,96,7,30.77
2025-04-05,98.24,10572,35,3,32.75
2025-04-06,92.64,13862,36,3,30.88
2025-04-07,121.48,10324,34,4,30.37
2025-04-08,233.02,27653,81,7,33.29
2025-04-09,266.02,22469,85,6,44.34
2025-04-10,201.97,29000,56,5,40.39
2025-04-11,189.66,18610,65,5,37.93
2025-04-12,416.43,62150,138,12,34.7
2025-04-13,155.54,20897,80,6,25.92
2025-04-14,465.84,39369,170,12,38.82
2025-04-15,501.37,52204,124,12,41.78
2025-04-16,129.25,18171,36,3,43.08
2025-04-17,69.97,8212,22,2,34.98
2025-04-18,216.64,21753,65,7,30.95
2025-04-19,68.63,8717,21,2,34.32
2025-04-20,82.32,12172,20,2,41.16
2025-04-21,277.9,30576,97,7,39.7
2025-04-22,276.02,27994,76,8,34.5
2025-04-23,221.86,20586,88,7,31.69
2025-04-24,123.24,16576,48,4,30.81
2025-04-25,235.83,31274,73,8,29.48
2025-04-26,351.79,40943,107,9,39.09
2025-04-27,151.48,19703,32,4,37.87
2025-04-28,313.68,25735,81,9,34.85
2025-04-29,254.62,35121,51,6,42.44
2025-04-30,357.72,44136,67,8,44.72
2025-05-01,238.35,24294,57,6,39.73
2025-05-02,136.62,12446,50,5,27.32
2025-05-03,69.61,8722,19,2,34.8
2025-05-04,176.36,20936,43,5,35.27
2025-05-05,205.87,22636,71,7,29.41
2025-05-06,214.09,21514,84,7,30.58
2025-05-07,465.09,42412,125,14,33.22
2025-05-08,218.04,30524,97,8,27.26
2025-05-09,169.28,19235,73,5,33.86
2025-05-10,169.56,17695,71,5,33.91
2025-05-11,122.48,9999,47,4,30.62
2025-05-12,306.7,45900,110,9,34.08
2025-05-13,396.02,56659,136,11,36.0
2025-05-14,126.38,13262,36,4,31.6
2025-05-15,460.9,49957,126,13,35.45
2025-05-16,173.93,19470,36,4,43.48
2025-05-17,189.62,27019,70,5,37.92
2025-05-18,197.14,27511,80,6,32.86
2025-05-19,219.0,20419,56,6,36.5
2025-05-20,197.66,25958,102,8,24.71
2025-05-21,460.69,45122,127,12,38.39
2025-05-22,254.26,21815,57,6,42.38
2025-05-23,207.49,22972,63,6,34.58
2025-05-24,30.74,3271,13,1,30.74
2025-05-25,190.46,23866,76,6,31.74
2025-05-26,260.11,38267,70,8,32.51
2025-05-27,220.52,20042,79,7,31.5
2025-05-28,294.9,38496,64,8,36.86
2025-05-29,166.95,22037,55,4,41.74
2025-05-30,138.61,19794,72,5,27.72
2025-05-31,141.06,12748,58,4,35.27
2025-06-01,60.08,8015,26,2,30.04
2025-06-02,458.09,57950,159,12,38.17
2025-06-03,0.0,0,0,0,0.0
2025-06-04,554.53,70335,203,14,39.61
2025-06-05,181.13,22853,82,6,30.19
2025-06-06,195.69,23283,40,5,39.14
2025-06-07,103.55,10972,31,3,34.52
2025-06-08,59.05,8241,24,2,29.52
2025-06-09,152.38,20439,68,5,30.48
2025-06-10,226.4,27792,83,8,28.3
2025-06-11,164.46,24507,87,6,27.41
2025-06-12,248.27,36160,98,9,27.59
2025-06-13,178.27,26645,87,6,29.71
2025-06-14,129.25,14637,47,4,32.31
2025-06-15,58.29,7832,26,2,29.14
2025-06-16,358.42,40593,97,9,39.82
2025-06-17,207.25,20838,100,7,29.61
2025-06-18,183.08,20821,71,5,36.62
2025-06-19,148.21,21470,58,5,29.64
2025-06-20,158.17,13338,56,5,31.63
2025-06-21,117.45,11122,37,3,39.15
2025-06-22,138.5,18517,60,5,27.7
2025-06-23,357.92,43539,156,14,25.57
2025-06-24,150.05,21276,80,6,25.01
2025-06-25,234.31,25836,73,7,33.47
2025-06-26,206.79,21079,113,8,25.85
2025-06-27,129.49,17977,39,4,32.37
2025-06-28,250.4,20701,66,7,35.77
2025-06-29,83.78,10659,34,3,27.93
2025-06-30,150.58,12135,73,5,30.12
2025-07-01,192.61,24972,114,8,24.08
2025-07-02,165.99,23232,41,5,33.2
2025-07-03,268.84,27651,92,7,38.41
2025-07-04,117.0,15234,51,4,29.25
2025-07-05,142.66,11757,55,5,28.53
2025-07-06,210.7,29183,103,8,26.34
2025-07-07,258.34,23073,88,7,36.91
2025-07-08,204.33,21782,63,6,34.06
2025-07-09,302.04,30166,72,8,37.76
2025-07-10,313.13,45032,72,9,34.79
2025-07-11,428.68,50990,139,12,35.72
2025-07-12,84.58,8748,28,3,28.19
2025-07-13,104.14,9071,38,3,34.71
2025-07-14,181.43,21891,76,7,25.92
2025-07-15,169.09,18958,43,5,33.82
2025-07-16,34.58,4376,10,1,34.58
2025-07-17,211.56,31468,63,6,35.26
2025-07-18,0.0,0,0,0,0.0
2025-07-19,104.83,9806,43,3,34.94
2025-07-20,287.3,23173,118,9,31.92
2025-07-21,155.9,15184,45,5,31.18
2025-07-22,247.0,21024,63,7,35.29
2025-07-23,126.57,13685,53,4,31.64
2025-07-24,75.05,9533,19,2,37.52
2025-07-25,317.73,28622,88,8,39.72
2025-07-26,180.31,22439,71,5,36.06
2025-07-27,93.36,8628,41,3,31.12
2025-07-28,227.66,19983,70,7,32.52
2025-07-29,104.83,10911,38,3,34.94
2025-07-30,240.86,22906,98,7,34.41
2025-07-31,206.71,21289,62,5,41.34
2025-08-01,201.58,25911,45,5,40.32
2025-08-02,168.12,21341,55,4,42.03
2025-08-03,122.44,17718,57,4,30.61
2025-08-04,340.38,34237,142,10,34.04
2025-08-05,212.77,17862,46,5,42.55
2025-08-06,297.48,32067,103,8,37.19
2025-08-07,273.49,33115,93,7,39.07
2025-08-08,178.63,18604,70,6,29.77
2025-08-09,168.69,21370,61,5,33.74
2025-08-10,257.06,29979,87,7,36.72
2025-08-11,327.24,40055,128,10,32.72
2025-08-12,317.89,40614,81,9,35.32
2025-08-13,185.84,23975,56,7,26.55
2025-08-14,237.19,34875,77,6,39.53
2025-08-15,197.82,26028,48,5,39.56
2025-08-16,35.64,3335,11,1,35.64
2025-08-17,173.65,14660,32,4,43.41
2025-08-18,345.06,47875,117,9,38.34
2025-08-19,287.39,24826,156,11,26.13
2025-08-20,114.64,9471,38,4,28.66
2025-08-21,282.93,23405,103,10,28.29
2025-08-22,77.91,11297,26,2,38.96
2025-08-23,32.93,4016,8,1,32.93
2025-08-24,159.56,23406,45,4,39.89
2025-08-25,263.06,24049,59,7,37.58
2025-08-26,194.95,20271,93,7,27.85
2025-08-27,276.31,39418,83,8,34.54
2025-08-28,255.14,21944,83,7,36.45
2025-08-29,157.94,19889,64,6,26.32
2025-08-30,229.5,18578,64,6,38.25
2025-08-31,144.57,15465,43,5,28.91
2025-09-01,130.38,18693,55,5,26.08
2025-09-02,138.32,14229,59,4,34.58
2025-09-03,256.91,30785,100,7,36.7
2025-09-04,151.23,16800,53,5,30.25
2025-09-05,227.49,26593,86,8,28.44
2025-09-06,173.45,19430,57,5,34.69
2025-09-07,29.94,2456,14,1,29.94
2025-09-08,244.05,35072,104,7,34.86
2025-09-09,138.65,18114,66,5,27.73
2025-09-10,327.14,44955,102,9,36.35
2025-09-11,308.38,29156,67,8,38.55
2025-09-12,140.67,15851,40,4,35.17
2025-09-13,98.61,13286,34,4,24.65
2025-09-14,234.39,30470,89,9,26.04
2025-09-15,87.99,10536,37,3,29.33
2025-09-16,139.2,14700,48,4,34.8
2025-09-17,295.15,40979,68,8,36.89
2025-09-18,310.59,41688,86,9,34.51
2025-09-19,31.29,4342,10,1,31.29
2025-09-20,0.0,0,0,0,0.0
2025-09-21,62.49,7956,22,2,31.24
2025-09-22,120.49,9862,33,3,40.16
2025-09-23,216.3,30857,74,6,36.05
2025-09-24,465.89,43962,124,12,38.82
2025-09-25,257.19,25621,56,7,36.74
2025-09-26,81.25,9132,39,3,27.08
2025-09-27,31.8,3418,8,1,31.8
2025-09-28,26.8,3953,14,1,26.8
2025-09-29,137.46,18175,45,5,27.49
2025-09-30,354.42,39153,74,9,39.38
2025-10-01,345.51,40300,115,11,31.41
2025-10-02,132.62,11038,41,5,26.52
2025-10-03,145.2,14165,68,5,29.04
2025-10-04,286.96,23558,114,8,35.87
2025-10-05,175.92,23826,56,7,25.13
2025-10-06,355.59,38636,150,11,32.33
2025-10-07,196.16,16363,61,6,32.69
2025-10-08,226.77,32541,82,7,32.4
2025-10-09,118.46,10837,73,5,23.69
2025-10-10,296.74,26044,105,8,37.09
2025-10-11,87.0,12942,24,3,29.0
2025-10-12,114.52,13351,24,3,38.17
2025-10-13,206.93,20428,43,5,41.39
2025-10-14,322.6,28427,76,8,40.32
2025-10-15,56.63,4803,21,2,28.32
2025-10-16,85.9,7208,29,3,28.63
2025-10-17,341.26,35743,130,9,37.92
2025-10-18,255.59,27995,93,9,28.4
2025-10-19,81.59,8679,28,2,40.8
2025-10-20,348.42,32275,117,8,43.55
2025-10-21,184.75,19506,51,5,36.95
2025-10-22,293.04,40170,114,9,32.56
2025-10-23,270.58,37226,66,7,38.65
2025-10-24,166.73,19396,54,4,41.68
2025-10-25,101.72,10466,46,4,25.43
2025-10-26,201.91,23745,66,5,40.38
2025-10-27,187.95,19854,67,7,26.85
2025-10-28,218.88,17553,59,5,43.78
2025-10-29,210.39,22607,60,5,42.08
2025-10-30,339.79,32680,90,9,37.75
2025-10-31,139.25,17927,62,5,27.85
2025-11-01,150.52,12840,44,4,37.63
2025-11-02,75.83,8171,28,2,37.92
2025-11-03,189.91,16501,88,6,31.65
2025-11-04,242.25,21060,132,9,26.92
2025-11-05,392.59,31909,172,12,32.72
2025-11-06,196.24,20798,100,7,28.03
2025-11-07,36.12,4589,11,1,36.12
2025-11-08,238.02,24392,60,6,39.67
2025-11-09,163.1,17367,51,4,40.77
2025-11-10,296.18,32201,98,10,29.62
2025-11-11,162.95,23606,48,5,32.59
2025-11-12,173.37,25692,71,5,34.67
2025-11-13,195.34,26655,103,7,27.91
2025-11-14,184.97,23527,58,5,36.99
2025-11-15,378.54,33372,128,9,42.06
2025-11-16,63.8,7385,26,2,31.9
2025-11-17,317.21,26463,100,8,39.65
2025-11-18,126.98,16589,74,5,25.4
2025-11-19,224.6,21112,120,9,24.96
2025-11-20,447.91,36055,91,11,40.72
2025-11-21,163.46,13818,78,6,27.24
2025-11-22,139.91,18317,46,5,27.98
2025-11-23,358.47,51151,123,9,39.83
2025-11-24,359.84,31981,88,9,39.98
2025-11-25,246.1,22617,118,8,30.76
2025-11-26,424.52,62201,110,10,42.45
2025-11-27,110.38,12201,33,3,36.79
2025-11-28,190.31,20794,98,8,23.79
2025-11-29,175.37,16990,50,6,29.23
2025-11-30,152.87,17210,37,4,38.22
2025-12-01,137.44,14487,39,4,34.36
2025-12-02,184.89,15448,73,5,36.98
2025-12-03,352.29,41479,103,10,35.23
2025-12-04,112.8,9508,34,4,28.2
2025-12-05,110.75,12706,33,3,36.92
2025-12-06,150.72,21471,34,4,37.68
2025-12-07,238.35,32531,86,6,39.72
2025-12-08,269.11,22895,59,7,38.44
2025-12-09,155.78,13162,70,5,31.16
2025-12-10,169.9,14684,57,6,28.32
2025-12-11,271.82,22007,87,7,38.83
2025-12-12,410.96,52411,147,10,41.1
2025-12-13,126.94,10366,55,4,31.74
2025-12-14,144.67,14788,42,4,36.17
2025-12-15,191.71,28589,42,5,38.34
2025-12-16,185.63,19708,66,5,37.13
2025-12-17,158.85,14606,64,5,31.77
2025-12-18,257.22,20595,78,7,36.75
2025-12-19,606.25,50642,158,15,40.42
2025-12-20,428.17,53146,124,12,35.68
2025-12-21,162.88,22444,56,4,40.72
2025-12-22,237.86,19528,83,9,26.43
2025-12-23,178.97,23422,104,7,25.57
2025-12-24,147.02,14199,60,6,24.5
2025-12-25,87.58,9318,34,3,29.19
2025-12-26,197.99,27920,93,7,28.28
2025-12-27,165.3,16626,65,6,27.55
2025-12-28,144.51,16535,54,4,36.13
2025-12-29,286.52,36089,114,8,35.81
2025-12-30,230.55,23554,97,7,32.94
2025-12-31,161.02,18517,54,5,32.2
