date,spend,impressions,clicks,leads,cpl
2024-09-26,466.19,58808,106,10,46.62
2024-09-27,101.84,13397,20,2,50.92
2024-09-28,490.47,50778,96,8,61.31
2024-09-29,312.74,44296,84,6,52.12
2024-09-30,217.97,27880,53,4,54.49
2024-10-01,305.16,29649,71,5,61.03
2024-10-02,328.9,46457,73,6,54.82
2024-10-03,432.43,55567,115,8,54.05
2024-10-04,326.98,28951,89,6,54.5
2024-10-05,246.97,22567,40,4,61.74
2024-10-06,57.43,4921,10,1,57.43
2024-10-07,509.54,75265,129,10,50.95
2024-10-08,270.44,28747,88,6,45.07
2024-10-09,455.56,50091,78,7,65.08
2024-10-10,650.71,55173,121,11,59.16
2024-10-11,555.55,52257,110,9,61.73
2024-10-12,383.43,32361,67,8,47.93
2024-10-13,598.64,52283,75,9,66.52
2024-10-14,322.22,36114,61,7,46.03
2024-10-15,488.64,73020,73,8,61.08
2024-10-16,442.63,50779,77,7,63.23
2024-10-17,404.03,51317,101,8,50.5
2024-10-18,802.87,71214,156,13,61.76
2024-10-19,140.31,14252,28,3,46.77
2024-10-20,419.56,61265,82,10,41.96
2024-10-21,474.15,61794,74,8,59.27
2024-10-22,424.43,52116,99,7,60.63
2024-10-23,192.73,19213,25,3,64.24
2024-10-24,533.5,69913,125,11,48.5
2024-10-25,459.79,53099,78,9,51.09
2024-10-26,434.88,56847,95,7,62.13
2024-10-27,134.34,11179,25,3,44.78
2024-10-28,499.38,70900,79,8,62.42
2024-10-29,484.3,52135,88,8,60.54
2024-10-30,436.64,37078,90,7,62.38
2024-10-31,189.56,21320,57,4,47.39
2024-11-01,245.18,29890,47,5,49.04
2024-11-02,559.41,48384,92,9,62.16
2024-11-03,691.1,75359,134,11,62.83
2024-11-04,639.13,66420,85,10,63.91
2024-11-05,405.46,44783,73,7,57.92
2024-11-06,483.27,61309,146,10,48.33
2024-11-07,452.15,57639,68,8,56.52
2024-11-08,416.51,48010,99,8,52.06
2024-11-09,446.15,62758,101,8,55.77
2024-11-10,269.7,34519,50,5,53.94
2024-11-11,735.95,66351,185,13,56.61
2024-11-12,333.81,45143,83,6,55.63
2024-11-13,355.59,37844,64,6,59.27
2024-11-14,503.42,41522,96,12,41.95
2024-11-15,654.67,90661,118,12,54.56
2024-11-16,444.02,52760,84,9,49.34
2024-11-17,304.2,24581,67,6,50.7
2024-11-18,593.63,55548,140,11,53.97
2024-11-19,649.31,67112,175,13,49.95
2024-11-20,500.04,51154,91,8,62.5
2024-11-21,104.15,11270,25,2,52.08
2024-11-22,463.19,68289,88,7,66.17
2024-11-23,474.86,66488,112,8,59.36
2024-11-24,543.8,63869,91,11,49.44
2024-11-25,575.17,79704,148,11,52.29
2024-11-26,259.93,22969,72,5,51.99
2024-11-27,611.23,84764,131,13,47.02
2024-11-28,530.98,55546,94,10,53.1
2024-11-29,299.53,34900,45,5,59.91
2024-11-30,333.91,49496,102,7,47.7
2024-12-01,453.2,57815,94,9,50.36
2024-12-02,644.81,92737,138,14,46.06
2024-12-03,550.96,75277,132,9,61.22
2024-12-04,437.85,63862,112,9,48.65
2024-12-05,298.18,42956,49,6,49.7
2024-12-06,440.17,51238,81,7,62.88
2024-12-07,205.72,24031,41,4,51.43
2024-12-08,104.07,9986,27,2,52.04
2024-12-09,219.65,21504,32,4,54.91
2024-12-10,450.87,59587,97,7,64.41
2024-12-11,786.01,81658,128,12,65.5
2024-12-12,410.73,54469,67,7,58.68
2024-12-13,451.12,58463,56,7,64.45
2024-12-14,518.01,51291,138,11,47.09
2024-12-15,438.54,51039,74,9,48.73
2024-12-16,421.21,62790,93,7,60.17
2024-12-17,199.11,24433,42,4,49.78
2024-12-18,215.5,20022,65,5,43.1
2024-12-19,706.0,91715,193,13,54.31
2024-12-20,519.85,59824,170,13,39.99
2024-12-21,92.6,7695,28,2,46.3
2024-12-22,47.81,3865,8,1,47.81
2024-12-23,955.64,79896,196,16,59.73
2024-12-24,431.61,51330,81,7,61.66
2024-12-25,488.59,69588,134,9,54.29
2024-12-26,500.96,58191,102,10,50.1
2024-12-27,331.43,40005,52,5,66.29
2024-12-28,305.11,38764,44,5,61.02
2024-12-29,92.0,9358,20,2,46.0
2024-12-30,347.99,31360,71,7,49.71
2024-12-31,272.58,24583,43,5,54.52
2025-01-01,402.72,46140,100,7,57.53
2025-01-02,624.07,54055,123,13,48.01
2025-01-03,404.16,42363,55,6,67.36
2025-01-04,288.62,42311,55,5,57.72
2025-01-05,125.72,14987,16,2,62.86
2025-01-06,427.59,42662,124,9,47.51
2025-01-07,585.94,60624,129,9,65.1
2025-01-08,504.36,41401,93,9,56.04
2025-01-09,510.65,64874,163,12,42.55
2025-01-10,252.93,32319,56,5,50.59
2025-01-11,264.85,38202,49,6,44.14
2025-01-12,272.47,32643,51,6,45.41
2025-01-13,434.86,38052,108,9,48.32
2025-01-14,307.18,42690,102,7,43.88
2025-01-15,636.14,88847,152,14,45.44
2025-01-16,826.35,93119,140,12,68.86
2025-01-17,260.99,34827,54,6,43.5
2025-01-18,136.9,14168,27,3,45.63
2025-01-19,323.17,45339,64,7,46.17
2025-01-20,146.39,21342,30,3,48.8
2025-01-21,337.96,28941,73,6,56.33
2025-01-22,627.37,54260,80,10,62.74
2025-01-23,276.46,34715,46,5,55.29
2025-01-24,587.2,52606,94,9,65.24
2025-01-25,143.26,13743,41,3,47.75
2025-01-26,425.7,45818,80,7,60.81
2025-01-27,720.49,104754,107,12,60.04
2025-01-28,173.73,19195,42,3,57.91
2025-01-29,254.6,32434,52,4,63.65
2025-01-30,304.22,27870,73,5,60.84
2025-01-31,508.56,54869,97,9,56.51
2025-02-01,348.17,51384,99,7,49.74
2025-02-02,227.86,23372,38,4,56.96
2025-02-03,310.19,40362,69,6,51.7
2025-02-04,257.95,37789,64,6,42.99
2025-02-05,417.13,53195,101,9,46.35
2025-02-06,349.52,44953,74,7,49.93
2025-02-07,341.54,33192,88,6,56.92
2025-02-08,357.13,34043,56,6,59.52
2025-02-09,466.1,47584,77,8,58.26
2025-02-10,204.56,16716,62,5,40.91
2025-02-11,404.46,56523,73,9,44.94
2025-02-12,751.61,85782,174,13,57.82
2025-02-13,219.14,18979,61,5,43.83
2025-02-14,182.94,21750,27,3,60.98
2025-02-15,327.79,33609,60,5,65.56
2025-02-16,648.52,59149,140,11,58.96
2025-02-17,300.57,40841,55,5,60.11
2025-02-18,378.31,41213,93,7,54.04
2025-02-19,221.86,21835,69,5,44.37
2025-02-20,499.92,70922,123,11,45.45
2025-02-21,288.55,32514,50,6,48.09
2025-02-22,155.86,12638,27,3,51.95
2025-02-23,274.63,22574,78,6,45.77
2025-02-24,333.35,34589,51,6,55.56
2025-02-25,300.27,25018,43,5,60.05
2025-02-26,348.84,41426,103,7,49.83
2025-02-27,281.29,25226,49,6,46.88
2025-02-28,191.34,17433,32,4,47.83
2025-03-01,284.52,37921,41,5,56.9
2025-03-02,374.09,40831,74,6,62.35
2025-03-03,553.3,69467,125,12,46.11
2025-03-04,332.45,44544,76,7,47.49
2025-03-05,717.3,102168,127,11,65.21
2025-03-06,471.6,62246,103,9,52.4
2025-03-07,488.79,60139,118,9,54.31
2025-03-08,213.47,29205,59,5,42.69
2025-03-09,247.64,32280,51,4,61.91
2025-03-10,828.31,92156,124,13,63.72
2025-03-11,397.25,33538,78,9,44.14
2025-03-12,398.73,46202,105,8,49.84
2025-03-13,610.66,62663,98,9,67.85
2025-03-14,533.77,70243,154,13,41.06
2025-03-15,308.16,26882,82,6,51.36
2025-03-16,271.71,23063,65,5,54.34
2025-03-17,694.54,93124,206,14,49.61
2025-03-18,676.34,60841,128,11,61.49
2025-03-19,449.99,56943,57,7,64.28
2025-03-20,357.57,37573,104,7,51.08
2025-03-21,541.9,61010,118,10,54.19
2025-03-22,298.81,36001,47,5,59.76
2025-03-23,478.4,40468,100,9,53.16
2025-03-24,354.79,45269,60,6,59.13
2025-03-25,371.01,55175,99,7,53.0
2025-03-26,159.6,15596,35,3,53.2
2025-03-27,258.34,21508,77,6,43.06
2025-03-28,437.46,64322,100,9,48.61
2025-03-29,189.85,15862,28,3,63.28
2025-03-30,240.34,32029,34,4,60.09
2025-03-31,1030.56,87976,209,16,64.41
2025-04-01,525.37,76479,132,12,43.78
2025-04-02,804.54,95739,142,12,67.05
2025-04-03,342.63,41348,60,6,57.1
2025-04-04,387.15,53742,53,6,64.52
2025-04-05,197.97,26906,49,4,49.49
2025-04-06,312.31,39266,61,6,52.05
2025-04-07,532.49,76172,121,12,44.37
2025-04-08,464.27,53690,88,8,58.03
2025-04-09,447.14,49013,127,9,49.68
2025-04-10,657.42,68633,99,10,65.74
2025-04-11,1043.01,122009,156,18,57.94
2025-04-12,378.51,45436,83,7,54.07
2025-04-13,102.28,14494,16,2,51.14
2025-04-14,379.78,54541,71,7,54.25
2025-04-15,645.34,77325,183,14,46.1
2025-04-16,622.61,72306,106,10,62.26
2025-04-17,248.68,30595,64,5,49.74
2025-04-18,473.44,66160,117,8,59.18
2025-04-19,325.33,45060,65,6,54.22
2025-04-20,280.33,27955,76,6,46.72
2025-04-21,629.35,85888,92,11,57.21
2025-04-22,507.66,72060,88,8,63.46
2025-04-23,528.86,55277,161,11,48.08
2025-04-24,558.25,56411,162,11,50.75
2025-04-25,204.48,21920,46,4,51.12
2025-04-26,167.88,14344,24,3,55.96
2025-04-27,474.42,57222,70,7,67.77
2025-04-28,712.71,75511,158,12,59.39
2025-04-29,501.61,59703,114,11,45.6
2025-04-30,388.95,44922,93,8,48.62
2025-05-01,418.79,39668,92,7,59.83
2025-05-02,580.51,84801,114,11,52.77
2025-05-03,287.97,34710,76,6,48.0
2025-05-04,197.31,24839,29,3,65.77
2025-05-05,400.25,55700,74,9,44.47
2025-05-06,59.57,7986,13,1,59.57
2025-05-07,355.71,52462,87,7,50.82
2025-05-08,277.56,37768,74,6,46.26
2025-05-09,466.95,68236,121,10,46.69
2025-05-10,292.99,24391,82,6,48.83
2025-05-11,208.01,29592,43,4,52.0
2025-05-12,212.69,26112,55,4,53.17
2025-05-13,801.49,67441,138,13,61.65
2025-05-14,542.7,75313,140,10,54.27
2025-05-15,271.34,26253,51,4,67.83
2025-05-16,339.26,27511,69,6,56.54
2025-05-17,377.0,37015,87,7,53.86
2025-05-18,575.33,54508,152,11,52.3
2025-05-19,835.3,70851,166,16,52.21
2025-05-20,618.59,62476,99,11,56.24
2025-05-21,830.51,111293,121,14,59.32
2025-05-22,362.23,52149,81,8,45.28
2025-05-23,680.99,89051,190,13,52.38
2025-05-24,346.72,36197,66,6,57.79
2025-05-25,320.62,27263,91,7,45.8
2025-05-26,455.95,57149,67,7,65.14
2025-05-27,332.75,29406,62,7,47.54
2025-05-28,618.77,51193,100,11,56.25
2025-05-29,444.2,66339,79,9,49.36
2025-05-30,256.35,37683,81,6,42.73
2025-05-31,340.63,27797,66,6,56.77
2025-06-01,93.53,10488,16,2,46.76
2025-06-02,497.03,63056,98,11,45.18
2025-06-03,730.9,80024,185,14,52.21
2025-06-04,267.35,34922,43,4,66.84
2025-06-05,459.42,39695,86,9,51.05
2025-06-06,659.36,87587,92,10,65.94
2025-06-07,460.73,51371,61,7,65.82
2025-06-08,394.93,57962,101,7,56.42
2025-06-09,347.34,49849,50,6,57.89
2025-06-10,398.1,56944,128,9,44.23
2025-06-11,636.18,64243,127,11,57.83
2025-06-12,125.61,11442,24,3,41.87
2025-06-13,391.9,44913,66,8,48.99
2025-06-14,256.89,36482,41,4,64.22
2025-06-15,129.39,14256,28,2,64.69
2025-06-16,542.71,60918,105,10,54.27
2025-06-17,529.06,68421,101,9,58.78
2025-06-18,466.63,67708,108,9,51.85
2025-06-19,436.98,62779,90,7,62.43
2025-06-20,380.03,35418,64,8,47.5
2025-06-21,530.59,58662,106,8,66.32
2025-06-22,209.97,26800,41,4,52.49
2025-06-23,215.04,17514,44,5,43.01
2025-06-24,263.8,35995,68,6,43.97
2025-06-25,569.83,64487,121,10,56.98
2025-06-26,493.43,65029,133,10,49.34
2025-06-27,725.3,101052,103,11,65.94
2025-06-28,270.45,36398,87,6,45.07
2025-06-29,460.08,46383,94,7,65.73
2025-06-30,311.84,37385,42,5,62.37
2025-07-01,98.31,8051,22,2,49.16
2025-07-02,285.29,42548,57,6,47.55
2025-07-03,393.92,35589,90,7,56.27
2025-07-04,731.45,69895,205,14,52.25
2025-07-05,424.51,55143,97,8,53.06
2025-07-06,143.81,18811,29,3,47.94
2025-07-07,295.74,41207,44,5,59.15
2025-07-08,237.88,32184,71,5,47.58
2025-07-09,339.76,44666,70,8,42.47
2025-07-10,134.94,15489,35,3,44.98
2025-07-11,543.49,46869,86,9,60.39
2025-07-12,61.11,7649,13,1,61.11
2025-07-13,242.82,32159,66,5,48.56
2025-07-14,567.81,62101,91,11,51.62
2025-07-15,261.91,35159,45,4,65.48
2025-07-16,276.98,34661,75,6,46.16
2025-07-17,215.94,18757,66,5,43.19
2025-07-18,338.28,41284,73,7,48.33
2025-07-19,143.89,19617,36,3,47.96
2025-07-20,281.98,38960,48,5,56.4
2025-07-21,243.15,36061,50,5,48.63
2025-07-22,233.64,27890,49,5,46.73
2025-07-23,562.62,52596,176,14,40.19
2025-07-24,490.38,60961,107,8,61.3
2025-07-25,508.74,72371,137,10,50.87
2025-07-26,136.1,11914,39,3,45.37
2025-07-27,301.46,24944,46,5,60.29
2025-07-28,363.83,43757,93,8,45.48
2025-07-29,428.18,56780,94,9,47.58
2025-07-30,371.27,43943,81,6,61.88
2025-07-31,261.48,28906,59,4,65.37
2025-08-01,124.0,18442,24,2,62.0
2025-08-02,333.47,29152,84,6,55.58
2025-08-03,209.39,26622,64,5,41.88
2025-08-04,396.64,47539,63,7,56.66
2025-08-05,129.68,10733,32,3,43.23
2025-08-06,390.43,38479,56,7,55.78
2025-08-07,331.92,49774,76,6,55.32
2025-08-08,277.79,29621,72,6,46.3
2025-08-09,329.14,28929,75,6,54.86
2025-08-10,290.58,25219,58,5,58.12
2025-08-11,512.12,74743,100,11,46.56
2025-08-12,455.85,40347,85,8,56.98
2025-08-13,322.99,39127,89,7,46.14
2025-08-14,649.9,96374,159,13,49.99
2025-08-15,260.21,32747,55,6,43.37
2025-08-16,689.07,71609,127,12,57.42
2025-08-17,273.17,28612,36,4,68.29
2025-08-18,328.61,46025,51,6,54.77
2025-08-19,435.77,64820,93,9,48.42
2025-08-20,333.63,30976,88,6,55.61
2025-08-21,655.48,55475,176,14,46.82
2025-08-22,270.12,23008,48,6,45.02
2025-08-23,444.8,40260,71,7,63.54
2025-08-24,295.96,43681,63,6,49.33
2025-08-25,200.64,23374,47,4,50.16
2025-08-26,818.19,116757,126,13,62.94
2025-08-27,139.75,15363,27,3,46.58
2025-08-28,471.22,58574,106,8,58.9
2025-08-29,309.93,26780,70,6,51.66
2025-08-30,241.96,22029,40,5,48.39
2025-08-31,352.63,31418,73,6,58.77
2025-09-01,107.37,10911,17,2,53.68
2025-09-02,493.22,52344,136,11,44.84
2025-09-03,367.6,45821,65,6,61.27
2025-09-04,383.72,39610,64,8,47.96
2025-09-05,183.86,18776,24,3,61.29
2025-09-06,271.21,37507,48,5,54.24
2025-09-07,201.82,19335,33,4,50.46
2025-09-08,612.34,67882,158,11,55.67
2025-09-09,327.06,26786,84,7,46.72
2025-09-10,340.44,35676,98,7,48.63
2025-09-11,410.56,40978,62,7,58.65
2025-09-12,288.77,35876,45,5,57.75
2025-09-13,170.51,14475,55,4,42.63
2025-09-14,196.89,24785,34,4,49.22
2025-09-15,378.94,51049,70,6,63.16
2025-09-16,468.98,51558,112,9,52.11
2025-09-17,500.05,44588,93,10,50.0
2025-09-18,397.64,38752,103,8,49.71
2025-09-19,491.28,48710,127,10,49.13
2025-09-20,322.21,31097,83,6,53.7
2025-09-21,431.71,39830,118,9,47.97
2025-09-22,278.85,30044,71,6,46.48
2025-09-23,573.66,83334,129,11,52.15
2025-09-24,504.3,54527,124,11,45.85
2025-09-25,404.58,58460,95,8,50.57
2025-09-26,528.49,51487,109,8,66.06
2025-09-27,302.46,35466,49,6,50.41
2025-09-28,356.8,41852,71,7,50.97
2025-09-29,516.84,53373,141,10,51.68
2025-09-30,579.22,85480,121,12,48.27
2025-10-01,210.9,19054,36,4,52.73
2025-10-02,462.86,47019,124,9,51.43
2025-10-03,392.87,39588,95,8,49.11
2025-10-04,373.08,29953,84,6,62.18
2025-10-05,106.96,11493,22,2,53.48
2025-10-06,364.07,45196,54,6,60.68
2025-10-07,384.3,56011,97,7,54.9
2025-10-08,714.83,95411,122,13,54.99
2025-10-09,172.54,22560,39,3,57.51
2025-10-10,527.89,71555,135,10,52.79
2025-10-11,204.29,20895,57,4,51.07
2025-10-12,405.4,57167,59,7,57.91
2025-10-13,340.02,45317,67,8,42.5
2025-10-14,825.98,79068,190,16,51.62
2025-10-15,470.29,57115,137,10,47.03
2025-10-16,422.4,54475,128,9,46.93
2025-10-17,137.82,17438,43,3,45.94
2025-10-18,198.38,27399,44,3,66.13
2025-10-19,181.22,25848,32,4,45.31
2025-10-20,311.23,38355,76,6,51.87
2025-10-21,650.95,88839,121,14,46.5
2025-10-22,283.42,35557,80,6,47.24
2025-10-23,350.82,37476,50,6,58.47
2025-10-24,366.24,49690,104,7,52.32
2025-10-25,346.06,34284,54,6,57.68
2025-10-26,408.86,49456,92,8,51.11
2025-10-27,349.23,50846,85,6,58.21
2025-10-28,526.01,78315,159,12,43.83
2025-10-29,627.29,77083,136,14,44.81
2025-10-30,462.28,68074,83,8,57.79
2025-10-31,593.31,63518,85,9,65.92
2025-11-01,338.64,46688,51,6,56.44
2025-11-02,363.97,49582,62,7,52.0
2025-11-03,251.34,33964,69,6,41.89
2025-11-04,553.6,65616,106,9,61.51
2025-11-05,536.71,70577,116,12,44.73
2025-11-06,479.94,43969,81,9,53.33
2025-11-07,504.23,50563,67,8,63.03
2025-11-08,386.88,45198,83,7,55.27
2025-11-09,369.13,35718,109,8,46.14
2025-11-10,187.36,22111,37,4,46.84
2025-11-11,351.99,45135,95,7,50.28
2025-11-12,154.8,20471,41,3,51.6
2025-11-13,395.35,54228,59,6,65.89
2025-11-14,745.23,77951,162,13,57.33
2025-11-15,246.82,31135,51,5,49.36
2025-11-16,312.3,31409,74,6,52.05
2025-11-17,230.09,22009,37,4,57.52
2025-11-18,354.15,40011,88,6,59.03
2025-11-19,784.16,101623,124,15,52.28
2025-11-20,282.14,38067,42,5,56.43
2025-11-21,216.79,22905,37,4,54.2
2025-11-22,400.11,46081,101,8,50.01
2025-11-23,367.78,32979,69,7,52.54
2025-11-24,233.42,20575,55,5,46.68
2025-11-25,218.41,24534,47,5,43.68
2025-11-26,685.98,64130,123,10,68.6
2025-11-27,240.81,30623,57,5,48.16
2025-11-28,654.21,59254,105,11,59.47
2025-11-29,255.45,35104,42,5,51.09
2025-11-30,188.4,27887,36,4,47.1
2025-12-01,374.47,51027,59,7,53.5
2025-12-02,747.73,105257,178,13,57.52
2025-12-03,438.67,41201,102,8,54.83
2025-12-04,411.96,55313,92,8,51.5
2025-12-05,617.9,72925,83,10,61.79
2025-12-06,290.57,36492,80,6,48.43
2025-12-07,443.81,36290,130,9,49.31
2025-12-08,258.21,24897,65,5,51.64
2025-12-09,355.65,30651,77,6,59.28
2025-12-10,612.78,67925,164,12,51.06
2025-12-11,465.35,53365,65,7,66.48
2025-12-12,563.42,82519,87,10,56.34
2025-12-13,311.16,32959,40,5,62.23
2025-12-14,299.2,32264,47,5,59.84
2025-12-15,480.6,38520,79,8,60.08
2025-12-16,672.17,84640,133,12,56.01
2025-12-17,178.2,22153,36,4,44.55
2025-12-18,910.29,81369,233,16,56.89
2025-12-19,489.85,60606,100,10,48.98
2025-12-20,413.55,60847,59,7,59.08
2025-12-21,364.82,35291,79,8,45.6
2025-12-22,608.6,90621,163,11,55.33
2025-12-23,256.76,32410,77,6,42.79
2025-12-24,602.69,72666,146,12,50.22
2025-12-25,284.59,34735,47,5,56.92
2025-12-26,688.44,65302,95,11,62.59
2025-12-27,364.31,45308,77,6,60.72
2025-12-28,282.23,31885,75,6,47.04
2025-12-29,402.0,52112,82,7,57.43
2025-12-30,315.56,34049,53,5,63.11
2025-12-31,436.39,58683,97,9,48.49
